canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL389621,IC50,nM,50000.0,IC50,uM,50.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL389621,IC50,nM,50000.0,IC50,uM,50.0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,CHEMBL45816,IC50,nM,1500.0,IC50,uM,1.5
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,CHEMBL45816,IC50,nM,1800.0,IC50,uM,1.8
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,CHEMBL655,IC50,nM,50000.0,IC50,uM,50.0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,CHEMBL655,IC50,nM,50000.0,IC50,uM,50.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL17157,IC50,nM,1100.0,IC50,uM,1.1
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL17157,IC50,nM,1400.0,IC50,uM,1.4
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CHEMBL70,IC50,nM,50000.0,IC50,uM,50.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CHEMBL70,IC50,nM,50000.0,IC50,uM,50.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,CHEMBL1751,IC50,nM,50000.0,IC50,uM,50.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,CHEMBL1751,IC50,nM,50000.0,IC50,uM,50.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,CHEMBL114,IC50,nM,1600.0,IC50,uM,1.6
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,CHEMBL114,IC50,nM,12000.0,IC50,uM,12.0
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,IC50,nM,1300.0,IC50,uM,1.3
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,IC50,nM,6700.0,IC50,uM,6.7
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CHEMBL163,IC50,nM,1500.0,IC50,uM,1.5
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CHEMBL163,IC50,nM,12000.0,IC50,uM,12.0
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CHEMBL64391,IC50,nM,30.0,IC50,uM,0.03
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CHEMBL64391,IC50,nM,2100.0,IC50,uM,2.1
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,CHEMBL1200633,IC50,nM,200.0,IC50,uM,0.2
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,CHEMBL1200633,IC50,nM,100.0,IC50,uM,0.1
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1423,IC50,nM,800.0,IC50,uM,0.8
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1423,IC50,nM,2900.0,IC50,uM,2.9
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL384467,IC50,nM,50000.0,IC50,uM,50.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL384467,IC50,nM,50000.0,IC50,uM,50.0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,IC50,nM,2200.0,IC50,uM,2.2
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,IC50,nM,5600.0,IC50,uM,5.6
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91,IC50,nM,2000.0,IC50,uM,2.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91,IC50,nM,3500.0,IC50,uM,3.5
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CHEMBL1790041,IC50,nM,50000.0,IC50,uM,50.0
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CHEMBL1790041,IC50,nM,50000.0,IC50,uM,50.0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,500.0,IC50,uM,0.5
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,800.0,IC50,uM,0.8
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL532,IC50,nM,43000.0,IC50,uM,43.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL532,IC50,nM,50000.0,IC50,uM,50.0
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,IC50,nM,2000.0,IC50,uM,2.0
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,IC50,nM,50000.0,IC50,uM,50.0
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,CHEMBL1503,IC50,nM,97200.0,IC50,uM,97.2
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL1298,IC50,nM,4240.0,IC50,uM,4.24
COCCc1ccc(OCC(O)CNC(C)C)cc1,CHEMBL13,IC50,nM,1300000.0,IC50,uM,1300.0
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,CHEMBL1503,IC50,nM,89000.0,IC50,uM,89.0
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL36148,IC50,nM,2090.0,IC50,uM,2.09
CC(C)NCC(O)COc1cccc2ccccc12,CHEMBL27,IC50,nM,573000.0,IC50,uM,573.0
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL197,IC50,nM,2370.0,IC50,uM,2.37
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,IC50,nM,5300.0,IC50,uM,5.3
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,1480.0,IC50,uM,1.48
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,2110.0,IC50,uM,2.11
CC(C)NC[C@@H](O)COc1cccc2ccccc12,CHEMBL275742,IC50,nM,583000.0,IC50,uM,583.0
CC(C)NC[C@H](O)COc1cccc2ccccc12,CHEMBL452861,IC50,nM,574000.0,IC50,uM,574.0
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,IC50,nM,34000.0,IC50,uM,34.0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,IC50,nM,340000.0,IC50,uM,340.0
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,CHEMBL347534,IC50,nM,500.0,IC50,uM,0.5
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,IC50,nM,13000.0,IC50,uM,13.0
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,CHEMBL1503,IC50,nM,91200.0,IC50,uM,91.2
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CHEMBL170,IC50,nM,430000.0,IC50,uM,430.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL165,IC50,nM,60000.0,IC50,uM,60.0
Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,CHEMBL208098,IC50,nM,12000.0,IC50,uM,12.0
Oc1ccc(-c2cccc(-c3cc(O)cc(O)c3)c2)cc1,CHEMBL207941,IC50,nM,58000.0,IC50,uM,58.0
Oc1ccc(-c2ccc(-c3cc(O)cc(O)c3)cc2)cc1,CHEMBL427392,IC50,nM,23000.0,IC50,uM,23.0
COc1ccc(-c2ccccc2-c2cc(OC)cc(OC)c2)cc1,CHEMBL379687,IC50,nM,16000.0,IC50,uM,16.0
COc1cc(OC)cc(-c2ccccc2-c2ccc(O)cc2)c1,CHEMBL207240,IC50,nM,28000.0,IC50,uM,28.0
COc1ccc(-c2cccc(-c3cc(OC)cc(OC)c3)c2)cc1,CHEMBL206919,IC50,nM,80000.0,IC50,uM,80.0
COc1cc(OC)cc(-c2cccc(-c3ccc(O)cc3)c2)c1,CHEMBL381164,IC50,nM,20000.0,IC50,uM,20.0
COc1ccc(-c2ccc(-c3cc(OC)cc(OC)c3)cc2)cc1,CHEMBL207826,IC50,nM,100000.0,IC50,uM,100.0
COc1cc(OC)cc(-c2ccc(-c3ccc(O)cc3)cc2)c1,CHEMBL207903,IC50,nM,23000.0,IC50,uM,23.0
Oc1cc(O)cc(-c2ccc3cc(O)ccc3c2)c1,CHEMBL197892,IC50,nM,53000.0,IC50,uM,53.0
COc1cc(OC)cc(-c2ccc3cc(O)ccc3c2)c1,CHEMBL362997,IC50,nM,16000.0,IC50,uM,16.0
COc1cc(OC)cc(-c2ccc3cc(OC)ccc3c2)c1,CHEMBL194888,IC50,nM,100000.0,IC50,uM,100.0
COc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(OC)c1,CHEMBL207989,IC50,nM,100000.0,IC50,uM,100.0
COc1cc(/C=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1,CHEMBL383273,IC50,nM,100000.0,IC50,uM,100.0
COc1cc(/C=C/c2cc(Cl)ccc2O)cc(OC)c1,CHEMBL206633,IC50,nM,73000.0,IC50,uM,73.0
CCOc1cc(/C=C/c2cc(OC)cc(OC)c2)ccc1O,CHEMBL381734,IC50,nM,42000.0,IC50,uM,42.0
COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,CHEMBL207244,IC50,nM,34000.0,IC50,uM,34.0
COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,CHEMBL296411,IC50,nM,8000.0,IC50,uM,8.0
COc1cc(/C=C/c2cccc(O)c2)cc(OC)c1,CHEMBL175736,IC50,nM,100000.0,IC50,uM,100.0
COc1cc(/C=C/c2ccccc2O)cc(OC)c1,CHEMBL206049,IC50,nM,68000.0,IC50,uM,68.0
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,CHEMBL83527,IC50,nM,42000.0,IC50,uM,42.0
CN1C2C3C4N(C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL427029,IC50,nM,17600.0,IC50,uM,17.6
CN1C2C3C4N(C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL427029,IC50,nM,7500.0,IC50,uM,7.5
O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL208204,IC50,nM,1000.0,IC50,uM,1.0
CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL379211,IC50,nM,6100.0,IC50,uM,6.1
COC(=O)N1C2C3C4N(C(=O)OC)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL207637,IC50,nM,3800.0,IC50,uM,3.8
OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,CHEMBL379683,IC50,nM,1000.0,IC50,uM,1.0
O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL208204,IC50,nM,21000.0,IC50,uM,21.0
CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL379211,IC50,nM,3200.0,IC50,uM,3.2
OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,CHEMBL379683,IC50,nM,13300.0,IC50,uM,13.3
COc1ccc(CCN(C)CC#CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209247,IC50,nM,2550.0,IC50,uM,2.55
COc1ccc(CCN(C)CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209128,IC50,nM,4230.0,IC50,uM,4.23
COc1ccc(CCN(C)CCCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209166,IC50,nM,5720.0,IC50,uM,5.72
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,1412.54,Log IC50,,-5.85
COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL247473,IC50,nM,331.13,Log IC50,,-6.48
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL428402,IC50,nM,354.81,Log IC50,,-6.45
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,512.86,Log IC50,,-6.29
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,6606.93,Log IC50,,-5.18
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL772,IC50,nM,3019.95,Log IC50,,-5.52
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,IC50,nM,48977.88,Log IC50,,-4.31
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1484,IC50,nM,5128.61,Log IC50,,-5.29
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,IC50,nM,12589.25,Log IC50,,-4.9
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,CHEMBL23,IC50,nM,61659.5,Log IC50,,-4.21
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,IC50,nM,10000.0,Log IC50,,-5.0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,1412.54,Log IC50,,-5.85
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1NC(=O)c1cnc2ccccc2c1,CHEMBL248480,IC50,nM,812.83,Log IC50,,-6.09
COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL247473,IC50,nM,338.84,Log IC50,,-6.47
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL428402,IC50,nM,489.78,Log IC50,,-6.31
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,851.14,Log IC50,,-6.07
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,4570.88,Log IC50,,-5.34
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL772,IC50,nM,3235.94,Log IC50,,-5.49
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,IC50,nM,47863.01,Log IC50,,-4.32
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1484,IC50,nM,4786.3,Log IC50,,-5.32
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,IC50,nM,7244.36,Log IC50,,-5.14
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,CHEMBL23,IC50,nM,42657.95,Log IC50,,-4.37
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,IC50,nM,10471.29,Log IC50,,-4.98
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,512.86,pIC50,,6.29
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,724.44,pIC50,,6.14
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,1412.54,pIC50,,5.85
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,6606.93,pIC50,,5.18
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,CHEMBL409234,IC50,nM,741.31,pIC50,,6.13
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,CHEMBL409480,IC50,nM,3162.28,pIC50,,5.5
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,CHEMBL259690,IC50,nM,776.25,pIC50,,6.11
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,CHEMBL258882,IC50,nM,208.93,pIC50,,6.68
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,CHEMBL260113,IC50,nM,776.25,pIC50,,6.11
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,CHEMBL259976,IC50,nM,1862.09,pIC50,,5.73
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,CHEMBL261857,IC50,nM,2454.71,pIC50,,5.61
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,CHEMBL259789,IC50,nM,3235.94,pIC50,,5.49
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,CHEMBL408709,IC50,nM,3467.37,pIC50,,5.46
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,CHEMBL258575,IC50,nM,2238.72,pIC50,,5.65
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,CHEMBL258574,IC50,nM,4897.79,pIC50,,5.31
COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL260896,IC50,nM,5370.32,pIC50,,5.27
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL411951,IC50,nM,416.87,pIC50,,6.38
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL258909,IC50,nM,144.54,pIC50,,6.84
Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,CHEMBL410897,IC50,nM,4168.69,pIC50,,5.38
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,CHEMBL261632,IC50,nM,7079.46,pIC50,,5.15
