canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
c1cncc(-c2cccnc2)c1,CHEMBL179763,IC50,nM,64700.0,IC50,uM,64.7
c1cncc(-c2c[nH]cn2)c1,CHEMBL178516,IC50,nM,139900.0,IC50,uM,139.9
O/N=C/c1ccc(-c2cccnc2)s1,CHEMBL178534,IC50,nM,13000.0,IC50,uM,13.0
O/N=C/c1ccc(-c2cccnc2)o1,CHEMBL178547,IC50,nM,400000.0,IC50,uM,400.0
O/N=C\c1ccc(-c2cccnc2)o1,CHEMBL178330,IC50,nM,400000.0,IC50,uM,400.0
NCc1ccc(-c2cccnc2)s1,CHEMBL359657,IC50,nM,58700.0,IC50,uM,58.7
c1cncc(-c2ccc(CNCc3ccc(-c4cccnc4)s3)s2)c1,CHEMBL178711,IC50,nM,400000.0,IC50,uM,400.0
NCc1ccc(-c2cccnc2)o1,CHEMBL178090,IC50,nM,47100.0,IC50,uM,47.1
C[n+]1c[nH]cc1-c1cccnc1,CHEMBL179399,IC50,nM,262000.0,IC50,uM,262.0
O/N=C/c1ccc(-c2cccnc2)o1.O/N=C\c1ccc(-c2cccnc2)o1,CHEMBL1795039,IC50,nM,51900.0,IC50,uM,51.9
N=Cc1ccc(-c2cccnc2)s1.N=Cc1ccc(-c2cccnc2)s1.NCc1ccc(-c2cccnc2)s1,CHEMBL178681,IC50,nM,77500.0,IC50,uM,77.5
Cc1nccn1-c1cccnc1,CHEMBL368883,IC50,nM,152000.0,IC50,uM,152.0
CC(C(c1ccc2cc(OCc3ccc(OC(C)(C)C)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL181385,IC50,nM,580.0,IC50,nM,580.0
CC(C(c1ccc2cc(OCc3ccc(OC(C)(C)C)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL181385,IC50,nM,40.0,IC50,nM,40.0
CC(C(c1ccc2cc(OCc3ccccc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL180856,IC50,nM,200.0,IC50,nM,200.0
COC(=O)Cc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CHEMBL179825,IC50,nM,4.0,IC50,nM,4.0
COC(=O)COc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CHEMBL362412,IC50,nM,220.0,IC50,nM,220.0
COC(=O)COc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CHEMBL362412,IC50,nM,140.0,IC50,nM,140.0
COC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,CHEMBL181309,IC50,nM,210.0,IC50,nM,210.0
COC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,CHEMBL181309,IC50,nM,160.0,IC50,nM,160.0
CC(C(c1ccc2cc(OCC(C)(C)C)ccc2c1)n1ccnc1)N(C)C,CHEMBL180805,IC50,nM,700.0,IC50,nM,700.0
CC(C(c1ccc2cc(OCC(C)(C)C)ccc2c1)n1ccnc1)N(C)C,CHEMBL180805,IC50,nM,220.0,IC50,nM,220.0
COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CHEMBL178474,IC50,nM,40.0,IC50,nM,40.0
COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CHEMBL178474,IC50,nM,10.0,IC50,nM,10.0
CC(C(c1ccc2cc(OCc3ccc(C#N)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL359627,IC50,nM,320.0,IC50,nM,320.0
CC(C(c1ccc2cc(OCc3ccc(C#N)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL359627,IC50,nM,260.0,IC50,nM,260.0
CC(C(c1ccc2cc(OCc3ccc([N+](=O)[O-])cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL180592,IC50,nM,344.0,IC50,nM,344.0
CC(C(c1ccc2cc(OCC(=O)O)ccc2c1)n1ccnc1)N(C)C,CHEMBL178873,IC50,nM,2200.0,IC50,nM,2200.0
CC(C(c1ccc2cc(OCc3ccc(CC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL180348,IC50,nM,4.0,IC50,nM,4.0
CC(C(c1ccc2cc(OCc3ccc(OCC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL179550,IC50,nM,750.0,IC50,nM,750.0
CC(C(c1ccc2cc(OCc3cccc(C(=O)O)c3)ccc2c1)n1ccnc1)N(C)C,CHEMBL426789,IC50,nM,3790.0,IC50,nM,3790.0
CC(C(c1ccc2cc(OCc3cccc(C(=O)O)c3)ccc2c1)n1ccnc1)N(C)C,CHEMBL426789,IC50,nM,1590.0,IC50,nM,1590.0
CC(C(c1ccc2cc(OCc3ccc(C(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL368448,IC50,nM,640.0,IC50,nM,640.0
CC(C(c1ccc2cc(OCc3ccc(C(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CHEMBL368448,IC50,nM,1180.0,IC50,nM,1180.0
CC(C(c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CHEMBL360771,IC50,nM,6300.0,IC50,nM,6300.0
CC(C(c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CHEMBL360771,IC50,nM,1488.0,IC50,nM,1488.0
CC(C(c1ccc2cc(OCc3cccc(C(N)=O)c3)ccc2c1)n1ccnc1)N(C)C,CHEMBL360148,IC50,nM,481.0,IC50,nM,481.0
CNC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,CHEMBL182438,IC50,nM,397.0,IC50,nM,397.0
CC(C(c1ccc2cc(OCc3cccc(C(=O)N(C)C)c3)ccc2c1)n1ccnc1)N(C)C,CHEMBL360072,IC50,nM,357.0,IC50,nM,357.0
CC(C(c1ccc2cc(OCC(C)(C)C(N)=O)ccc2c1)n1ccnc1)N(C)C,CHEMBL362489,IC50,nM,1835.0,IC50,nM,1835.0
CNC(=O)C(C)(C)COc1ccc2cc(C(C(C)N(C)C)n3ccnc3)ccc2c1,CHEMBL180829,IC50,nM,2010.0,IC50,nM,2010.0
CC(C(c1ccc2cc(OCC(C)(C)C(=O)N(C)C)ccc2c1)n1ccnc1)N(C)C,CHEMBL367357,IC50,nM,2032.0,IC50,nM,2032.0
O=C(O)c1cnc(N(C(=O)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2)C2CCCCC2)s1,CHEMBL360033,IC50,nM,30000.0,IC50,uM,30.0
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2,CHEMBL3350935,IC50,nM,20000.0,IC50,uM,20.0
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL385517,IC50,nM,100000.0,IC50,uM,100.0
CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2cccnc21,CHEMBL192530,IC50,nM,24000.0,IC50,uM,24.0
CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2cccnc21,CHEMBL192530,IC50,nM,30000.0,IC50,uM,30.0
CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2ccc(F)nc21,CHEMBL189942,IC50,nM,10000.0,IC50,uM,10.0
CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2ccc(F)nc21,CHEMBL189942,IC50,nM,30000.0,IC50,uM,30.0
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21,CHEMBL364572,IC50,nM,6.3,IC50,nM,6.3
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccccc3)cc21,CHEMBL192848,IC50,nM,1600.0,IC50,uM,1.6
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccc(F)cc3)cc21.CS(=O)(=O)O.CS(=O)(=O)O,CHEMBL192850,IC50,nM,800.0,IC50,uM,0.8
CCc1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,CHEMBL191053,IC50,nM,4400.0,IC50,uM,4.4
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,CHEMBL364925,IC50,nM,6100.0,IC50,uM,6.1
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)cc21.CS(=O)(=O)O.CS(=O)(=O)O,CHEMBL193055,IC50,nM,31800.0,IC50,uM,31.8
CC(C)CN1CCC(c2nc(-c3ccc4nc(N)n(S(=O)(=O)C(C)C)c4c3)c(-c3ccccc3)[nH]2)CC1,CHEMBL371145,IC50,nM,5300.0,IC50,uM,5.3
CS(=O)(=O)O.CS(=O)(=O)O.Nc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2n1S(=O)(=O)C1CCCC1,CHEMBL193247,IC50,nM,13000.0,IC50,uM,13.0
CONC(=O)c1cc(Nc2ncnn3cc(-c4ncc(C)o4)c(C(C)C)c23)c(F)cc1F,CHEMBL193306,IC50,nM,5100.0,IC50,uM,5.1
O=C(O)Cc1ccc2oc(-c3ccc(NC(=O)/C=C/c4ccc(Br)cc4)c(F)c3)nc2c1,CHEMBL196875,IC50,nM,30000.0,IC50,uM,30.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,IC50,nM,50.0,IC50,nM,50.0
O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,CHEMBL222460,IC50,nM,8100.0,IC50,uM,8.1
O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,CHEMBL222460,IC50,nM,100000.0,IC50,uM,100.0
N#CCn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,CHEMBL195561,IC50,nM,13000.0,IC50,uM,13.0
N#CCn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,CHEMBL195561,IC50,nM,18000.0,IC50,uM,18.0
NC(=O)Cn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,CHEMBL371409,IC50,nM,26000.0,IC50,uM,26.0
NC(=O)Cn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,CHEMBL371409,IC50,nM,50000.0,IC50,uM,50.0
O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,CHEMBL193647,IC50,nM,30000.0,IC50,uM,30.0
O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,CHEMBL193647,IC50,nM,13000.0,IC50,uM,13.0
Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231306,IC50,nM,18.0,IC50,uM,0.018
Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231306,IC50,nM,18.0,IC50,uM,0.018
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL401930,IC50,nM,500.0,IC50,uM,0.5
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL401930,IC50,nM,5300.0,IC50,uM,5.3
CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1,CHEMBL197202,IC50,nM,74000.0,IC50,uM,74.0
O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,CHEMBL196945,IC50,nM,48000.0,IC50,uM,48.0
CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1,CHEMBL372751,IC50,nM,84000.0,IC50,uM,84.0
CC(C)(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,CHEMBL364738,IC50,nM,59000.0,IC50,uM,59.0
O=C(O)C1(c2ccc(-c3ccc(C4CCCCC4)cc3)c(F)c2)CC1,CHEMBL194838,IC50,nM,59000.0,IC50,uM,59.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1,CHEMBL372846,IC50,nM,58000.0,IC50,uM,58.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(F)cc4)c(F)c3)c(F)c2)CC1,CHEMBL427548,IC50,nM,38000.0,IC50,uM,38.0
CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1,CHEMBL197140,IC50,nM,27000.0,IC50,uM,27.0
O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(NCCN2CCOCC2)cc1)N/N=C1\C(=O)Nc2ccccc21,CHEMBL2113177,IC50,nM,310.0,IC50,nM,310.0
CC(C)(c1ncc(-c2ccc(Cl)cc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2cc3cnccc3s2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,CHEMBL373039,IC50,nM,1000.0,IC50,uM,1.0
CC(C)(c1ncc(-c2ccc(Cl)cc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2cc3ccncc3o2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,CHEMBL381630,IC50,nM,1000.0,IC50,uM,1.0
c1ccc(OCCCN2CCC(Cc3c[nH]cn3)CC2)cc1,CHEMBL200267,IC50,nM,20000.0,IC50,uM,20.0
CN(C)CCCOc1ccc(CN2CCCCC2)cc1,CHEMBL381717,IC50,nM,30000.0,IC50,uM,30.0
Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,CHEMBL203567,IC50,nM,25000.0,IC50,uM,25.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,IC50,nM,50.0,IC50,nM,50.0
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCCC5)c(C)c34)ccc2[nH]1,CHEMBL205142,IC50,nM,1000.0,IC50,uM,1.0
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCNS(C)(=O)=O)c(C)c34)ccc2[nH]1,CHEMBL206545,IC50,nM,1000.0,IC50,uM,1.0
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1,CHEMBL383077,IC50,nM,17000.0,IC50,uM,17.0
COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,CHEMBL205710,IC50,nM,1000.0,IC50,uM,1.0
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL427202,IC50,nM,4000.0,IC50,uM,4.0
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL377300,IC50,nM,18000.0,IC50,uM,18.0
Cc1cc2c(F)c(Oc3ncnn4cc(OCCN5CC[C@H](O)C5)c(C)c34)ccc2[nH]1,CHEMBL380957,IC50,nM,10000.0,IC50,uM,10.0
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCC5)c(C)c34)ccc2[nH]1,CHEMBL206146,IC50,nM,3400.0,IC50,uM,3.4
Cc1cc2c(F)c(Oc3ncnn4cc(OCCC5CCN(C)CC5)c(C)c34)ccc2[nH]1,CHEMBL206145,IC50,nM,700.0,IC50,uM,0.7
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,CHEMBL205742,IC50,nM,16000.0,IC50,uM,16.0
Cc1nc(Cl)c(Cl)n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,CHEMBL205245,IC50,nM,50000.0,IC50,uM,50.0
Cc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,CHEMBL204772,IC50,nM,50000.0,IC50,uM,50.0
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,CHEMBL426851,IC50,nM,50000.0,IC50,uM,50.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,CHEMBL205092,IC50,nM,6700.0,IC50,uM,6.7
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,CHEMBL205807,IC50,nM,1000.0,IC50,uM,1.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cncc4ccccc34)sc21,CHEMBL207100,IC50,nM,70.0,IC50,uM,0.07
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,CHEMBL204476,IC50,nM,20000.0,IC50,uM,20.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCNC(C)=O)CCC3)cc1,CHEMBL411885,IC50,nM,82.0,IC50,nM,82.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2CSc2ccc3c(c2)N(CC(=O)O)C(=O)CO3)cc1,CHEMBL380360,IC50,nM,15000.0,IC50,nM,15000.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC(=O)O)C(=O)CO3)cc1,CHEMBL381076,IC50,nM,25000.0,IC50,nM,25000.0
COCCCN1C(=O)COc2ccc(SC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,CHEMBL205345,IC50,nM,14.0,IC50,nM,14.0
COCCCN1C(=O)CCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,CHEMBL193816,IC50,nM,35.0,IC50,nM,35.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCC(=O)O)CCC3)cc1,CHEMBL382144,IC50,nM,10000.0,IC50,nM,10000.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCCO)CCC3)cc1,CHEMBL372416,IC50,nM,455.0,IC50,nM,455.0
COCCCN1CCCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,CHEMBL377531,IC50,nM,12.0,IC50,nM,12.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCOC(=O)C(C)C)CCC3)cc1,CHEMBL208112,IC50,nM,54.0,IC50,nM,54.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCOC2=O)CCC3)cc1,CHEMBL381568,IC50,nM,3790.0,IC50,nM,3790.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCCC2=O)CCC3)cc1,CHEMBL380866,IC50,nM,42.0,IC50,nM,42.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN(C)C(C)=O)CCC3)cc1,CHEMBL377512,IC50,nM,18.0,IC50,nM,18.0
CCOC(=O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,CHEMBL205808,IC50,nM,10000.0,IC50,uM,10.0
CC(C)(C(=O)O)N1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)C1,CHEMBL205993,IC50,nM,10000.0,IC50,uM,10.0
O=C(NC1CCN(Cc2cccc(Oc3ccccc3Cl)c2)CC1)C1(c2ccccc2)CCNC1,CHEMBL381619,IC50,nM,10000.0,IC50,uM,10.0
CC(C)(C(=O)O)N1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,CHEMBL380492,IC50,nM,10000.0,IC50,uM,10.0
CCN1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,CHEMBL204419,IC50,nM,10000.0,IC50,uM,10.0
CCN1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4OC)c3)CC2)(c2ccccc2)CC1,CHEMBL209350,IC50,nM,10000.0,IC50,uM,10.0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)CC2)c1,CHEMBL205447,IC50,nM,10000.0,IC50,uM,10.0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccc(Cl)cc4)CCCCC3)CC2)c1,CHEMBL205457,IC50,nM,10000.0,IC50,uM,10.0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)Cc3ccccc3)CC2)c1,CHEMBL210322,IC50,nM,10000.0,IC50,uM,10.0
O=C(Cc1ccccc1)NC1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,CHEMBL205692,IC50,nM,10000.0,IC50,uM,10.0
CCC(=O)NC1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,CHEMBL381354,IC50,nM,10000.0,IC50,uM,10.0
CCNC(=O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,CHEMBL205304,IC50,nM,10000.0,IC50,uM,10.0
O=C(O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,CHEMBL377931,IC50,nM,10000.0,IC50,uM,10.0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)(C(=O)O)CC2)c1,CHEMBL379834,IC50,nM,10000.0,IC50,uM,10.0
CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,CHEMBL436753,IC50,nM,10000.0,IC50,uM,10.0
NC(=O)c1sc(-c2ccc(F)cc2)cc1N,CHEMBL207071,IC50,nM,2000.0,IC50,uM,2.0
Cc1cc(C)c2c(N)c(C(N)=O)sc2n1,CHEMBL377085,IC50,nM,30000.0,IC50,uM,30.0
NC(=O)c1sc2ncccc2c1N,CHEMBL207012,IC50,nM,30000.0,IC50,uM,30.0
NC(=O)c1nc(-c2ccc(C(F)(F)F)cc2)oc1N,CHEMBL377928,IC50,nM,30000.0,IC50,uM,30.0
NC(=O)c1nc(-c2ccccc2)oc1N,CHEMBL207987,IC50,nM,30000.0,IC50,uM,30.0
NC(=O)c1sc(-c2ccccc2)cc1N,CHEMBL207028,IC50,nM,3500.0,IC50,uM,3.5
O=C(O)c1cccc(-n2cncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,CHEMBL207293,IC50,nM,1000.0,IC50,uM,1.0
O=C(O)c1cccc(-c2ncccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,CHEMBL206096,IC50,nM,50000.0,IC50,uM,50.0
O=C(O)c1cccc(-c2ccncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,CHEMBL209244,IC50,nM,1400.0,IC50,uM,1.4
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CHEMBL208154,IC50,nM,6300.0,IC50,nM,6300.0
CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CHEMBL208443,IC50,nM,3300.0,IC50,nM,3300.0
CN(C)C(C)(C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CHEMBL382574,IC50,nM,2100.0,IC50,nM,2100.0
CN(C)C[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CHEMBL204684,IC50,nM,20000.0,IC50,nM,20000.0
CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,CHEMBL205862,IC50,nM,1010.0,IC50,nM,1010.0
CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,CHEMBL207304,IC50,nM,800.0,IC50,nM,800.0
CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,CHEMBL207942,IC50,nM,2300.0,IC50,nM,2300.0
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N1CCOCC1,CHEMBL208158,IC50,nM,2150.0,IC50,nM,2150.0
CCCCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CHEMBL205280,IC50,nM,2270.0,IC50,nM,2270.0
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C1CCCCC1,CHEMBL207411,IC50,nM,448.0,IC50,nM,448.0
CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CHEMBL207486,IC50,nM,400.0,IC50,nM,400.0
CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CHEMBL208155,IC50,nM,580.0,IC50,nM,580.0
CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CHEMBL210780,IC50,nM,1700.0,IC50,nM,1700.0
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCOCC3)ccc2c1)n1ccnc1)N(C)C,CHEMBL378132,IC50,nM,20000.0,IC50,nM,20000.0
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCCC3)ccc2c1)n1ccnc1)N(C)C,CHEMBL207638,IC50,nM,8000.0,IC50,nM,8000.0
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1)N(C)C,CHEMBL377177,IC50,nM,8200.0,IC50,nM,8200.0
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCC3)ccc2c1)n1ccnc1)N(C)C,CHEMBL207345,IC50,nM,7000.0,IC50,nM,7000.0
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CC3)ccc2c1)n1ccnc1)N(C)C,CHEMBL206884,IC50,nM,7500.0,IC50,nM,7500.0
CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O,CHEMBL377286,IC50,nM,5300.0,IC50,nM,5300.0
